StateAssignedSchID,Subject,GradeLevel,StudentSubGroup_TotalTested,ProficientOrAbove_percent
150162990252516,math,G08,42,.524
15016299025251C,ela,G03,62,.21
15016299025251C,ela,G04,60,.15
15016299025251C,ela,G05,58,.224
15016299025251C,ela,G06,59,.339
15016299025251C,ela,G07,60,.316
15016299025251C,ela,G08,59,.339
15016299025251C,math,G03,62,.194
15016299025251C,math,G04,60,.117
15016299025251C,math,G05,58,.138
15016299025251C,math,G06,59,.119
15016299025251C,math,G07,60,.134
15016299025251C,math,G08,59,.153
150162990252521,ela,G03,30,.067
150162990252521,ela,G04,31,.097
150162990252521,ela,G05,36,.083
150162990252521,ela,G06,36,.167
150162990252521,ela,G07,41,.195
150162990252521,ela,G08,29,.172
150162990252521,math,G03,30,.067
150162990252521,math,G04,31,0
150162990252521,math,G05,36,0
150162990252521,math,G06,35,.029
150162990252521,math,G07,40,.05
150162990252521,math,G08,29,0
150162990252525,ela,G03,44,.159
150162990252525,ela,G04,29,.206
150162990252525,ela,G05,44,.136
150162990252525,ela,G06,49,.02
150162990252525,ela,G07,36,.083
150162990252525,ela,G08,52,.269
150162990252525,math,G03,44,.068
150162990252525,math,G04,29,.034
150162990252525,math,G05,45,0
150162990252525,math,G06,48,0
150162990252525,math,G07,36,0
150162990252525,math,G08,51,.059
15016299025252C,ela,G03,62,.21
15016299025252C,ela,G04,56,.197
15016299025252C,ela,G05,31,.226
15016299025252C,ela,G06,30,.5
15016299025252C,ela,G07,37,.486
15016299025252C,ela,G08,55,.546
15016299025252C,math,G03,61,.722
15016299025252C,math,G04,56,.197
15016299025252C,math,G05,31,.129
15016299025252C,math,G06,30,.267
15016299025252C,math,G07,36,.167
15016299025252C,math,G08,55,.546
150162990252542,ela,G03,24,0
150162990252542,ela,G04,26,.038
150162990252542,ela,G05,28,.179
150162990252542,ela,G06,30,.233
150162990252542,ela,G07,35,.2
150162990252542,ela,G08,38,.315
150162990252542,math,G03,24,.042
150162990252542,math,G04,26,0
150162990252542,math,G05,30,.067
150162990252542,math,G06,30,.033
150162990252542,math,G07,35,.086
150162990252542,math,G08,38,0
15016299025254C,ela,G03,52,.135
15016299025254C,ela,G04,58,.19
15016299025254C,ela,G05,47,.319
15016299025254C,ela,G06,63,.492
15016299025254C,ela,G07,54,.426
15016299025254C,ela,G08,56,.535
15016299025254C,math,G03,52,.173
15016299025254C,math,G04,58,.19
15016299025254C,math,G05,47,.277
15016299025254C,math,G06,63,.206
15016299025254C,math,G07,54,.278
15016299025254C,math,G08,56,.232
15016299025258C,ela,G03,53,.264
15016299025258C,ela,G04,49,.306
15016299025258C,ela,G05,47,.277
15016299025258C,math,G03,53,.321
15016299025258C,math,G04,49,.082
15016299025258C,math,G05,47,.128
150162990252597,ela,G06,245,.204
150162990252597,ela,G07,261,.103
150162990252597,ela,G08,260,.253
150162990252597,math,G06,244,.057
150162990252597,math,G07,262,.038
150162990252597,math,G08,259,.181
15016299025259C,ela,G03,16,.063
15016299025259C,ela,G04,12,.083
15016299025259C,ela,G05,17,0
15016299025259C,ela,G06,18,.333
15016299025259C,ela,G07,10,.2
15016299025259C,ela,G08,26,.115
15016299025259C,math,G03,16,.188
15016299025259C,math,G04,12,.083
15016299025259C,math,G05,17,.059
15016299025259C,math,G06,18,.167
15016299025259C,math,G07,10,.4
15016299025259C,math,G08,26,.038
150162990252603,ela,G03,120,.233
150162990252603,ela,G04,126,.254
150162990252603,ela,G05,120,.341
150162990252603,ela,G06,104,.442
150162990252603,ela,G07,113,.398
150162990252603,ela,G08,108,.435
150162990252603,math,G03,120,.358
150162990252603,math,G04,126,.278
150162990252603,math,G05,118,.339
150162990252603,math,G06,103,.485
150162990252603,math,G07,113,.363
150162990252603,math,G08,108,.296
150162990252605,ela,G03,43,.093
150162990252605,ela,G04,33,.03
150162990252605,ela,G05,29,.069
150162990252605,ela,G06,41,.244
150162990252605,ela,G07,32,.125
150162990252605,ela,G08,45,.222
150162990252605,math,G03,43,.023
150162990252605,math,G04,33,0
150162990252605,math,G05,30,0
150162990252605,math,G06,39,0
150162990252605,math,G07,32,0
150162990252605,math,G08,44,.159
15016299025260C,ela,G03,28,.321
15016299025260C,ela,G04,30,.3
15016299025260C,ela,G05,29,.448
15016299025260C,ela,G06,30,.366
15016299025260C,ela,G07,30,.6
15016299025260C,ela,G08,30,.733
15016299025260C,math,G03,28,.286
15016299025260C,math,G04,30,.067
15016299025260C,math,G05,29,.138
15016299025260C,math,G06,30,.166
15016299025260C,math,G07,30,.233
15016299025260C,math,G08,30,.233
150162990252617,ela,G03,16,.063
150162990252617,ela,G04,25,.08
150162990252617,ela,G05,24,.292
150162990252617,ela,G06,19,.316
150162990252617,ela,G07,26,.154
150162990252617,ela,G08,20,.25
150162990252617,math,G03,16,.063
150162990252617,math,G04,25,0
150162990252617,math,G05,24,.125
150162990252617,math,G06,19,.105
150162990252617,math,G07,26,0
150162990252617,math,G08,20,0
150162990252618,ela,G03,36,.111
150162990252618,ela,G04,33,.212
150162990252618,ela,G05,21,.048
150162990252618,ela,G06,19,.263
150162990252618,ela,G07,25,.12
150162990252618,ela,G08,16,.5
150162990252618,math,G03,35,.086
150162990252618,math,G04,33,.061
150162990252618,math,G05,21,0
150162990252618,math,G06,19,0
150162990252618,math,G07,25,0
150162990252618,math,G08,16,.125
15016299025261C,ela,G03,46,.13
15016299025261C,ela,G04,44,.045
15016299025261C,ela,G05,49,.102
15016299025261C,ela,G06,46,.131
15016299025261C,ela,G07,47,.234
15016299025261C,ela,G08,52,.192
15016299025261C,math,G03,46,.065
15016299025261C,math,G04,44,.045
15016299025261C,math,G05,49,.082
15016299025261C,math,G06,46,.13
15016299025261C,math,G07,47,.213
15016299025261C,math,G08,52,.134
150162990252620,ela,G03,42,.073
150162990252620,ela,G04,29,.207
150162990252620,ela,G05,37,.027
150162990252620,ela,G06,34,0
150162990252620,ela,G07,42,.143
150162990252620,ela,G08,40,.125
150162990252620,math,G03,42,.024
150162990252620,math,G04,28,0
150162990252620,math,G05,39,0
150162990252620,math,G06,34,0
150162990252620,math,G07,42,.024
150162990252620,math,G08,40,.025
150162990252622,ela,G03,25,.32
150162990252622,ela,G04,39,.513
150162990252622,ela,G05,25,.4
150162990252622,ela,G06,34,.618
150162990252622,ela,G07,37,.621
150162990252622,ela,G08,34,.794
150162990252622,math,G03,25,.16
150162990252622,math,G04,39,.103
150162990252622,math,G05,25,.16
150162990252622,math,G06,34,.118
150162990252622,math,G07,37,.243
150162990252622,math,G08,34,.303
15016299025262C,ela,G03,25,.12
15016299025262C,ela,G04,23,.043
15016299025262C,ela,G05,29,.103
15016299025262C,ela,G06,27,.259
15016299025262C,ela,G07,26,.154
15016299025262C,ela,G08,31,.452
15016299025262C,math,G03,25,0
15016299025262C,math,G04,23,.043
15016299025262C,math,G05,29,.103
15016299025262C,math,G06,27,.074
15016299025262C,math,G07,26,0
15016299025262C,math,G08,31,.032
150162990252634,ela,G03,27,.222
150162990252634,ela,G04,38,0
150162990252634,ela,G05,24,.042
150162990252634,ela,G06,31,.065
150162990252634,ela,G07,20,.05
150162990252634,ela,G08,36,.167
150162990252634,math,G03,27,.111
150162990252634,math,G04,38,0
150162990252634,math,G05,24,.167
150162990252634,math,G06,31,0
150162990252634,math,G07,20,0
150162990252634,math,G08,36,.028
150162990252636,ela,G03,31,.065
150162990252636,ela,G04,24,.375
150162990252636,ela,G05,25,.08
150162990252636,ela,G06,26,.269
150162990252636,ela,G07,22,.181
150162990252636,ela,G08,33,.182
150162990252636,math,G03,31,.032
150162990252636,math,G04,24,.292
150162990252636,math,G05,25,0
150162990252636,math,G06,26,0
150162990252636,math,G07,22,.091
150162990252636,math,G08,33,0
150162990252637,ela,G03,24,.208
150162990252637,ela,G04,19,.158
150162990252637,ela,G05,17,.176
150162990252637,ela,G06,23,.217
150162990252637,ela,G07,20,0
150162990252637,ela,G08,20,.25
150162990252637,math,G03,24,.167
150162990252637,math,G04,18,0
150162990252637,math,G05,15,.133
150162990252637,math,G06,23,.043
150162990252637,math,G07,19,.105
150162990252637,math,G08,20,.15
15016299025263C,ela,G03,57,.106
15016299025263C,ela,G04,58,.069
15016299025263C,ela,G05,54,.093
15016299025263C,ela,G06,60,.266
15016299025263C,ela,G07,57,.281
15016299025263C,ela,G08,59,.339
15016299025263C,math,G03,57,.053
15016299025263C,math,G04,58,.052
15016299025263C,math,G05,54,0
15016299025263C,math,G06,60,.05
15016299025263C,math,G07,57,.123
15016299025263C,math,G08,59,.203
15016299025264C,ela,G03,55,.345
15016299025264C,ela,G04,58,.224
15016299025264C,ela,G05,60,.133
15016299025264C,ela,G06,59,.322
15016299025264C,ela,G07,79,.114
15016299025264C,ela,G08,57,.351
15016299025264C,math,G03,55,.109
15016299025264C,math,G04,58,.121
15016299025264C,math,G05,60,.083
15016299025264C,math,G06,59,.017
15016299025264C,math,G07,78,.154
15016299025264C,math,G08,57,.123
15016299025266C,ela,G03,38,0
15016299025266C,ela,G04,47,.085
15016299025266C,ela,G05,42,0
15016299025266C,ela,G06,49,.245
15016299025266C,ela,G07,37,.297
15016299025266C,ela,G08,52,.327
15016299025266C,math,G03,38,0
15016299025266C,math,G04,47,.021
15016299025266C,math,G05,42,0
15016299025266C,math,G06,49,.02
15016299025266C,math,G07,38,.079
15016299025266C,math,G08,50,.06
15016299025267C,ela,G03,22,.045
15016299025267C,ela,G04,30,.333
15016299025267C,ela,G05,24,.208
15016299025267C,ela,G06,29,.241
15016299025267C,ela,G07,30,.3
15016299025267C,ela,G08,30,.333
15016299025267C,math,G03,22,.136
15016299025267C,math,G04,30,.033
15016299025267C,math,G05,24,.042
15016299025267C,math,G06,29,.069
15016299025267C,math,G07,30,.166
15016299025267C,math,G08,30,.2
15016299025268C,ela,G03,57,.088
15016299025268C,ela,G04,51,.078
15016299025268C,ela,G05,54,.093
15016299025268C,ela,G06,55,.182
15016299025268C,ela,G07,60,.267
15016299025268C,ela,G08,60,.183
15016299025268C,math,G03,57,.158
15016299025268C,math,G04,51,.039
15016299025268C,math,G05,54,.019
15016299025268C,math,G06,55,.109
15016299025268C,math,G07,60,.133
15016299025268C,math,G08,60,.033
150162990252700,ela,G03,18,0
150162990252700,ela,G04,15,.2
150162990252700,ela,G05,16,.188
150162990252700,ela,G06,15,.333
150162990252700,ela,G07,18,.278
150162990252700,ela,G08,*,--
150162990252700,math,G03,18,0
150162990252700,math,G04,15,.133
150162990252700,math,G05,16,.125
150162990252700,math,G06,15,.067
150162990252700,math,G07,18,0
150162990252700,math,G08,*,--
150162990252703,ela,G03,79,.165
150162990252703,ela,G04,70,.243
150162990252703,ela,G05,70,.157
150162990252703,ela,G06,58,.465
150162990252703,ela,G07,78,.347
150162990252703,ela,G08,72,.347
150162990252703,math,G03,79,.241
150162990252703,math,G04,70,.2
150162990252703,math,G05,70,.143
150162990252703,math,G06,58,.155
150162990252703,math,G07,78,.243
150162990252703,math,G08,72,.167
150162990252704,ela,G03,17,.059
150162990252704,ela,G04,19,.263
150162990252704,ela,G05,14,.214
150162990252704,ela,G06,20,0
150162990252704,ela,G07,22,.045
150162990252704,ela,G08,24,.208
150162990252704,math,G03,17,.176
150162990252704,math,G04,19,.053
150162990252704,math,G05,14,.071
150162990252704,math,G06,20,0
150162990252704,math,G07,22,0
150162990252704,math,G08,24,0
150162990252706,ela,G03,31,0
150162990252706,ela,G04,45,0
150162990252706,ela,G05,31,.065
150162990252706,ela,G06,41,.146
150162990252706,ela,G07,42,.119
150162990252706,ela,G08,30,.333
150162990252706,math,G03,30,.067
150162990252706,math,G04,45,.022
150162990252706,math,G05,31,0
150162990252706,math,G06,41,.098
150162990252706,math,G07,42,.072
150162990252706,math,G08,30,.133
15016299025270C,ela,G03,51,.02
15016299025270C,ela,G04,50,.08
15016299025270C,ela,G05,51,.118
15016299025270C,ela,G06,59,.339
15016299025270C,ela,G07,57,.369
15016299025270C,ela,G08,57,.404
15016299025270C,math,G03,51,.039
15016299025270C,math,G04,50,.04
15016299025270C,math,G05,51,.039
15016299025270C,math,G06,59,.102
15016299025270C,math,G07,57,.123
15016299025270C,math,G08,57,.091
150162990252714,ela,G03,34,.088
150162990252714,ela,G04,27,.111
150162990252714,ela,G05,25,.08
150162990252714,ela,G06,22,.091
150162990252714,ela,G07,27,.074
150162990252714,ela,G08,28,.071
150162990252714,math,G03,34,.088
150162990252714,math,G04,27,0
150162990252714,math,G05,25,0
150162990252714,math,G06,22,0
150162990252714,math,G07,26,0
150162990252714,math,G08,28,0
150162990252724,ela,G03,26,.038
150162990252724,math,G03,26,.077
150162990252726,ela,G03,119,.076
150162990252726,ela,G04,82,.378
150162990252726,ela,G05,127,.157
150162990252726,ela,G06,100,.27
150162990252726,ela,G07,115,.218
150162990252726,ela,G08,117,.162
150162990252726,math,G03,119,.126
150162990252726,math,G04,83,.265
150162990252726,math,G05,127,.126
150162990252726,math,G06,101,.15
150162990252726,math,G07,116,.276
150162990252726,math,G08,117,.131
150162990252729,ela,G03,12,.417
150162990252729,ela,G04,*,--
150162990252729,ela,G05,11,.182
150162990252729,ela,G06,10,.3
150162990252729,ela,G07,18,.222
150162990252729,ela,G08,*,--
150162990252729,math,G03,12,.083
150162990252729,math,G04,*,--
150162990252729,math,G05,11,0
150162990252729,math,G06,10,0
150162990252729,math,G07,18,0
150162990252729,math,G08,*,--
15016299025272C,ela,G03,52,.173
15016299025272C,ela,G04,46,.457
15016299025272C,ela,G05,46,.544
15016299025272C,ela,G06,71,.464
15016299025272C,math,G03,52,.212
15016299025272C,math,G04,45,.2
15016299025272C,math,G05,46,.413
15016299025272C,math,G06,72,.125
150162990252737,ela,G03,18,.111
150162990252737,ela,G04,27,.37
150162990252737,ela,G05,19,.421
150162990252737,math,G03,18,.278
150162990252737,math,G04,27,.111
150162990252737,math,G05,19,.211
150162990252739,ela,G03,30,.933
150162990252739,ela,G04,28,1
150162990252739,ela,G05,30,.966
150162990252739,ela,G06,30,1
150162990252739,ela,G07,27,.963
150162990252739,ela,G08,19,1
150162990252739,math,G03,30,.967
150162990252739,math,G04,28,.929
150162990252739,math,G05,30,.866
150162990252739,math,G06,30,1
150162990252739,math,G07,27,.74
150162990252739,math,G08,19,.894
15016299025273C,ela,G03,43,.116
15016299025273C,ela,G04,43,.418
15016299025273C,ela,G05,46,.283
15016299025273C,ela,G06,34,.382
15016299025273C,math,G03,43,.256
15016299025273C,math,G04,43,.279
15016299025273C,math,G05,46,.131
15016299025273C,math,G06,34,.176
150162990252743,ela,G03,27,.481
150162990252743,ela,G04,27,.555
150162990252743,ela,G05,23,.391
150162990252743,ela,G06,23,.739
150162990252743,ela,G07,19,.474
150162990252743,ela,G08,22,.727
150162990252743,math,G03,27,.444
150162990252743,math,G04,27,.222
150162990252743,math,G05,23,.217
150162990252743,math,G06,23,.087
150162990252743,math,G07,19,.211
150162990252743,math,G08,22,.045
15016299025274C,ela,G03,39,.103
15016299025274C,ela,G04,48,.208
15016299025274C,ela,G05,38,.342
15016299025274C,ela,G06,45,.488
15016299025274C,ela,G07,38,.447
15016299025274C,ela,G08,38,.315
15016299025274C,math,G03,38,.158
15016299025274C,math,G04,48,.125
15016299025274C,math,G05,38,.079
15016299025274C,math,G06,44,.318
15016299025274C,math,G07,38,.158
15016299025274C,math,G08,37,.135
15016299025275C,ela,G03,56,.107
15016299025275C,ela,G04,42,.31
15016299025275C,ela,G05,41,.22
15016299025275C,ela,G06,50,.54
15016299025275C,ela,G07,42,.381
15016299025275C,ela,G08,37,.703
15016299025275C,math,G03,56,.054
15016299025275C,math,G04,42,.143
15016299025275C,math,G05,41,.073
15016299025275C,math,G06,50,.1
15016299025275C,math,G07,42,.071
15016299025275C,math,G08,37,.216
150162990252766,ela,G03,38,0
150162990252766,ela,G04,39,.077
150162990252766,ela,G05,30,.033
150162990252766,ela,G06,18,.056
150162990252766,ela,G07,32,0
150162990252766,ela,G08,31,.161
150162990252766,math,G03,36,0
150162990252766,math,G04,39,0
150162990252766,math,G05,29,0
150162990252766,math,G06,20,0
150162990252766,math,G07,35,0
150162990252766,math,G08,30,.033
150162990252767,ela,G03,27,0
150162990252767,ela,G04,26,.038
150162990252767,ela,G05,30,.033
150162990252767,ela,G06,28,.107
150162990252767,ela,G07,23,0
150162990252767,ela,G08,30,.2
150162990252767,math,G03,26,0
150162990252767,math,G04,26,0
150162990252767,math,G05,30,0
150162990252767,math,G06,28,.036
150162990252767,math,G07,23,0
150162990252767,math,G08,30,0
150162990252768,ela,G03,40,.25
150162990252768,ela,G04,43,.07
150162990252768,ela,G05,31,.097
150162990252768,ela,G06,31,.355
150162990252768,ela,G07,28,.107
150162990252768,ela,G08,37,.405
150162990252768,math,G03,40,.075
150162990252768,math,G04,43,.047
150162990252768,math,G05,31,0
150162990252768,math,G06,31,0
150162990252768,math,G07,27,.037
150162990252768,math,G08,37,.108
15016299025276C,ela,G03,25,.08
15016299025276C,ela,G04,24,.167
15016299025276C,ela,G05,26,.423
15016299025276C,math,G03,25,.04
15016299025276C,math,G04,24,.208
15016299025276C,math,G05,26,.077
150162990252773,ela,G03,31,.097
150162990252773,ela,G04,20,.05
150162990252773,ela,G05,19,.263
150162990252773,ela,G06,24,.375
150162990252773,ela,G07,32,.501
150162990252773,ela,G08,15,.466
150162990252773,math,G03,32,.063
150162990252773,math,G04,20,0
150162990252773,math,G05,19,.053
150162990252773,math,G06,24,0
150162990252773,math,G07,32,.063
150162990252773,math,G08,15,.133
150162990252775,ela,G03,46,.043
150162990252775,ela,G04,42,.238
150162990252775,ela,G05,23,.347
150162990252775,ela,G06,18,.333
150162990252775,ela,G07,25,.2
150162990252775,ela,G08,32,.188
150162990252775,math,G03,46,.152
150162990252775,math,G04,42,.071
150162990252775,math,G05,23,0
150162990252775,math,G06,18,.167
150162990252775,math,G07,25,.04
150162990252775,math,G08,32,.219
15016299025277C,ela,G03,60,.1
15016299025277C,ela,G04,49,.163
15016299025277C,ela,G05,53,.208
15016299025277C,ela,G06,58,.362
15016299025277C,ela,G07,55,.327
15016299025277C,ela,G08,44,.545
15016299025277C,math,G03,57,.193
15016299025277C,math,G04,49,.204
15016299025277C,math,G05,52,.077
15016299025277C,math,G06,57,.141
15016299025277C,math,G07,54,.13
15016299025277C,math,G08,44,.296
150162990252783,ela,G03,92,.196
150162990252783,ela,G04,82,.231
150162990252783,ela,G05,84,.31
150162990252783,ela,G06,90,.344
150162990252783,ela,G07,78,.487
150162990252783,ela,G08,88,.488
150162990252783,math,G03,92,.076
150162990252783,math,G04,82,.183
150162990252783,math,G05,83,.241
150162990252783,math,G06,90,.1
150162990252783,math,G07,77,.247
150162990252783,math,G08,89,.247
