"school_id","year","level","assessment","subject","tested","proficiency"
"400056",2016,"HS","IAR/PARCC","math",124,8.1
"400057",2016,"HS","IAR/PARCC","math",215,18.1
"400058",2016,"HS","IAR/PARCC","math",85,10.6
"400059",2016,"HS","IAR/PARCC","math",103,8.7
"400061",2016,"HS","IAR/PARCC","math",106,6.6
"400062",2016,"HS","IAR/PARCC","math",96,7.3
"400064",2016,"HS","IAR/PARCC","math",53,7.5
"400066",2016,"HS","IAR/PARCC","math",134,13.4
"400077",2016,"HS","IAR/PARCC","math",121,38.8
"400085",2016,"HS","IAR/PARCC","math",172,16.9
"400086",2016,"HS","IAR/PARCC","math",99,0
"400087",2016,"HS","IAR/PARCC","math",115,3.5
"400091",2016,"HS","IAR/PARCC","math",55,7.3
"400094",2016,"HS","IAR/PARCC","math",157,3.8
"400097",2016,"HS","IAR/PARCC","math",313,32.9
"400098",2016,"HS","IAR/PARCC","math",175,32
"400102",2016,"HS","IAR/PARCC","math",89,0
"400104",2016,"HS","IAR/PARCC","math",192,9.4
"400105",2016,"HS","IAR/PARCC","math",85,2.4
"400106",2016,"HS","IAR/PARCC","math",248,3.2
"400108",2016,"HS","IAR/PARCC","math",30,6.7
"400113",2016,"HS","IAR/PARCC","math",46,0
"400115",2016,"HS","IAR/PARCC","math",135,8.1
"400117",2016,"HS","IAR/PARCC","math",211,6.6
"400118",2016,"HS","IAR/PARCC","math",138,7.2
"400119",2016,"HS","IAR/PARCC","math",61,8.2
"400121",2016,"HS","IAR/PARCC","math",63,6.3
"400125",2016,"HS","IAR/PARCC","math",10,10
"400126",2016,"HS","IAR/PARCC","math",17,0
"400128",2016,"HS","IAR/PARCC","math",14,0
"400129",2016,"HS","IAR/PARCC","math",15,0
"400131",2016,"HS","IAR/PARCC","math",10,0
"400133",2016,"HS","IAR/PARCC","math",21,0
"400134",2016,"HS","IAR/PARCC","math",22,0
"400135",2016,"HS","IAR/PARCC","math",13,0
"400136",2016,"HS","IAR/PARCC","math",13,0
"400137",2016,"HS","IAR/PARCC","math",18,0
"400139",2016,"HS","IAR/PARCC","math",66,0
"400141",2016,"HS","IAR/PARCC","math",10,0
"400143",2016,"HS","IAR/PARCC","math",17,0
"400145",2016,"HS","IAR/PARCC","math",58,1.7
"400147",2016,"HS","IAR/PARCC","math",10,0
"400149",2016,"HS","IAR/PARCC","math",204,4.4
"400156",2016,"HS","IAR/PARCC","math",190,3.7
"400157",2016,"HS","IAR/PARCC","math",127,13.4
"400162",2016,"HS","IAR/PARCC","math",159,25.8
"400167",2016,"HS","IAR/PARCC","math",50,14
"400169",2016,"HS","IAR/PARCC","math",361,20.8
"400170",2016,"HS","IAR/PARCC","math",110,31.8
"400172",2016,"HS","IAR/PARCC","math",156,9
"400173",2016,"HS","IAR/PARCC","math",13,7.7
"400176",2016,"HS","IAR/PARCC","math",17,5.9
"609674",2016,"HS","IAR/PARCC","math",189,6.3
"609676",2016,"HS","IAR/PARCC","math",113,3.5
"609678",2016,"HS","IAR/PARCC","math",104,67.3
"609679",2016,"HS","IAR/PARCC","math",258,26.4
"609680",2016,"HS","IAR/PARCC","math",23,87
"609682",2016,"HS","IAR/PARCC","math",71,1.4
"609691",2016,"HS","IAR/PARCC","math",206,6.8
"609692",2016,"HS","IAR/PARCC","math",263,6.1
"609693",2016,"HS","IAR/PARCC","math",250,56
"609694",2016,"HS","IAR/PARCC","math",146,56.8
"609695",2016,"HS","IAR/PARCC","math",279,27.6
"609698",2016,"HS","IAR/PARCC","math",188,5.3
"609704",2016,"HS","IAR/PARCC","math",203,4.9
"609705",2016,"HS","IAR/PARCC","math",58,1.7
"609707",2016,"HS","IAR/PARCC","math",59,1.7
"609708",2016,"HS","IAR/PARCC","math",179,2.8
"609709",2016,"HS","IAR/PARCC","math",87,5.7
"609710",2016,"HS","IAR/PARCC","math",94,0
"609711",2016,"HS","IAR/PARCC","math",57,3.5
"609712",2016,"HS","IAR/PARCC","math",36,0
"609713",2016,"HS","IAR/PARCC","math",178,1.1
"609715",2016,"HS","IAR/PARCC","math",144,11.8
"609716",2016,"HS","IAR/PARCC","math",78,6.4
"609718",2016,"HS","IAR/PARCC","math",348,13.5
"609719",2016,"HS","IAR/PARCC","math",153,13.7
"609720",2016,"HS","IAR/PARCC","math",135,74.8
"609722",2016,"HS","IAR/PARCC","math",33,0
"609723",2016,"HS","IAR/PARCC","math",76,10.5
"609724",2016,"HS","IAR/PARCC","math",349,21.5
"609725",2016,"HS","IAR/PARCC","math",356,5.9
"609726",2016,"HS","IAR/PARCC","math",179,43.6
"609727",2016,"HS","IAR/PARCC","math",133,3
"609728",2016,"HS","IAR/PARCC","math",177,5.6
"609729",2016,"HS","IAR/PARCC","math",337,6.5
"609730",2016,"HS","IAR/PARCC","math",285,19.6
"609732",2016,"HS","IAR/PARCC","math",266,4.9
"609733",2016,"HS","IAR/PARCC","math",201,2
"609734",2016,"HS","IAR/PARCC","math",295,9.5
"609737",2016,"HS","IAR/PARCC","math",317,25.6
"609738",2016,"HS","IAR/PARCC","math",209,19.6
"609739",2016,"HS","IAR/PARCC","math",109,6.4
"609740",2016,"HS","IAR/PARCC","math",64,4.7
"609741",2016,"HS","IAR/PARCC","math",415,10.4
"609746",2016,"HS","IAR/PARCC","math",88,26.1
"609750",2016,"HS","IAR/PARCC","math",12,0
"609751",2016,"HS","IAR/PARCC","math",146,39.7
"609753",2016,"HS","IAR/PARCC","math",140,14.3
"609754",2016,"HS","IAR/PARCC","math",55,25.5
"609755",2016,"HS","IAR/PARCC","math",51,72.5
"609756",2016,"HS","IAR/PARCC","math",592,9.8
"609759",2016,"HS","IAR/PARCC","math",217,11.5
"609760",2016,"HS","IAR/PARCC","math",124,16.1
"609761",2016,"HS","IAR/PARCC","math",83,2.4
"609762",2016,"HS","IAR/PARCC","math",151,2
"609764",2016,"HS","IAR/PARCC","math",344,9
"609768",2016,"HS","IAR/PARCC","math",33,3
"609780",2016,"HS","IAR/PARCC","math",188,13.8
"610244",2016,"HS","IAR/PARCC","math",135,3
"610245",2016,"HS","IAR/PARCC","math",40,0
"610304",2016,"HS","IAR/PARCC","math",145,30.3
"610323",2016,"HS","IAR/PARCC","math",82,7.3
"610334",2016,"HS","IAR/PARCC","math",105,5.7
"610340",2016,"HS","IAR/PARCC","math",114,14.9
"610357",2016,"HS","IAR/PARCC","math",48,4.2
"610380",2016,"HS","IAR/PARCC","math",72,5.6
"610381",2016,"HS","IAR/PARCC","math",108,3.7
"610383",2016,"HS","IAR/PARCC","math",92,8.7
"610384",2016,"HS","IAR/PARCC","math",111,16.2
"610385",2016,"HS","IAR/PARCC","math",62,4.8
"610389",2016,"HS","IAR/PARCC","math",76,0
"610390",2016,"HS","IAR/PARCC","math",128,13.3
"610392",2016,"HS","IAR/PARCC","math",77,7.8
"610394",2016,"HS","IAR/PARCC","math",81,3.7
"610499",2016,"HS","IAR/PARCC","math",43,0
"610501",2016,"HS","IAR/PARCC","math",17,0
"610506",2016,"HS","IAR/PARCC","math",28,0
"610513",2016,"HS","IAR/PARCC","math",97,12.4
"610518",2016,"HS","IAR/PARCC","math",14,0
"610524",2016,"HS","IAR/PARCC","math",87,19.5
"610529",2016,"HS","IAR/PARCC","math",26,15.4
"610543",2016,"HS","IAR/PARCC","math",235,35.7
"610547",2016,"HS","IAR/PARCC","math",63,15.9
"610555",2016,"HS","IAR/PARCC","math",12,0
"610558",2016,"HS","IAR/PARCC","math",230,18.7
"610561",2016,"HS","IAR/PARCC","math",155,19.4
"610563",2016,"HS","IAR/PARCC","math",220,37.7
"610564",2016,"HS","IAR/PARCC","math",110,13.6
"610565",2016,"HS","IAR/PARCC","math",34,0
"610569",2016,"HS","IAR/PARCC","math",23,8.7
"610570",2016,"HS","IAR/PARCC","math",25,0
"610571",2016,"HS","IAR/PARCC","math",42,2.4
"610580",2016,"HS","IAR/PARCC","math",18,11.1
"400009",2015,"ES","IAR/PARCC","math",143,16.1
"400011",2015,"ES","IAR/PARCC","math",311,41.2
"400012",2015,"ES","IAR/PARCC","math",150,2
"400017",2015,"ES","IAR/PARCC","math",561,16.6
"400019",2015,"ES","IAR/PARCC","math",273,16.1
"400020",2015,"ES","IAR/PARCC","math",249,2.8
"400021",2015,"ES","IAR/PARCC","math",332,7.8
"400023",2015,"ES","IAR/PARCC","math",246,41.9
"400024",2015,"ES","IAR/PARCC","math",374,32.9
"400025",2015,"ES","IAR/PARCC","math",430,16.7
"400027",2015,"ES","IAR/PARCC","math",360,36.7
"400028",2015,"ES","IAR/PARCC","math",243,8.2
"400029",2015,"ES","IAR/PARCC","math",296,24.3
"400030",2015,"ES","IAR/PARCC","math",329,28.3
"400031",2015,"ES","IAR/PARCC","math",462,19.5
"400033",2015,"ES","IAR/PARCC","math",755,8.2
"400035",2015,"ES","IAR/PARCC","math",237,30.4
"400036",2015,"ES","IAR/PARCC","math",348,29.3
"400039",2015,"ES","IAR/PARCC","math",281,11.4
"400040",2015,"ES","IAR/PARCC","math",255,10.2
"400041",2015,"ES","IAR/PARCC","math",210,20.5
"400043",2015,"ES","IAR/PARCC","math",147,10.9
"400044",2015,"ES","IAR/PARCC","math",475,12.2
"400045",2015,"ES","IAR/PARCC","math",174,6.9
"400046",2015,"ES","IAR/PARCC","math",308,21.1
"400047",2015,"ES","IAR/PARCC","math",221,9
"400048",2015,"ES","IAR/PARCC","math",185,10.3
"400049",2015,"ES","IAR/PARCC","math",299,10.4
"400050",2015,"ES","IAR/PARCC","math",291,14.1
"400052",2015,"ES","IAR/PARCC","math",274,34.3
"400060",2015,"ES","IAR/PARCC","math",270,33
"400061",2015,"ES","IAR/PARCC","math",208,10.1
"400064",2015,"ES","IAR/PARCC","math",149,6.7
"400066",2015,"ES","IAR/PARCC","math",160,10
"400068",2015,"ES","IAR/PARCC","math",269,5.2
"400069",2015,"ES","IAR/PARCC","math",271,7
"400071",2015,"ES","IAR/PARCC","math",274,13.5
"400072",2015,"ES","IAR/PARCC","math",163,14.1
"400074",2015,"ES","IAR/PARCC","math",166,5.4
"400075",2015,"ES","IAR/PARCC","math",234,27.4
"400076",2015,"ES","IAR/PARCC","math",148,27
"400077",2015,"ES","IAR/PARCC","math",208,13.9
"400078",2015,"ES","IAR/PARCC","math",316,11.4
"400079",2015,"ES","IAR/PARCC","math",434,33.6
"400080",2015,"ES","IAR/PARCC","math",429,30.5
"400081",2015,"ES","IAR/PARCC","math",185,33
"400082",2015,"ES","IAR/PARCC","math",376,27.1
"400083",2015,"ES","IAR/PARCC","math",264,14.8
"400084",2015,"ES","IAR/PARCC","math",191,22
"400087",2015,"ES","IAR/PARCC","math",47,17
"400089",2015,"ES","IAR/PARCC","math",375,27.2
"400092",2015,"ES","IAR/PARCC","math",181,2.8
"400096",2015,"ES","IAR/PARCC","math",354,23.7
"400101",2015,"ES","IAR/PARCC","math",346,28.6
"400107",2015,"ES","IAR/PARCC","math",206,32.5
"400108",2015,"ES","IAR/PARCC","math",59,8.5
"400111",2015,"ES","IAR/PARCC","math",273,21.2
"400112",2015,"ES","IAR/PARCC","math",383,34.2
"400113",2015,"ES","IAR/PARCC","math",128,7
"400114",2015,"ES","IAR/PARCC","math",185,17.3
"400115",2015,"ES","IAR/PARCC","math",286,10.5
"400116",2015,"ES","IAR/PARCC","math",58,0
"400120",2015,"ES","IAR/PARCC","math",375,8.3
"400121",2015,"ES","IAR/PARCC","math",376,17.6
"400146",2015,"ES","IAR/PARCC","math",218,11.5
"400149",2015,"ES","IAR/PARCC","math",215,5.6
"400151",2015,"ES","IAR/PARCC","math",121,19.8
"400153",2015,"ES","IAR/PARCC","math",323,11.8
"400161",2015,"ES","IAR/PARCC","math",153,11.8
"400162",2015,"ES","IAR/PARCC","math",101,24.8
"400163",2015,"ES","IAR/PARCC","math",143,6.3
"400165",2015,"ES","IAR/PARCC","math",256,6.3
"400167",2015,"ES","IAR/PARCC","math",277,20.6
"400171",2015,"ES","IAR/PARCC","math",99,12.1
"609710",2015,"ES","IAR/PARCC","math",22,0
"609716",2015,"ES","IAR/PARCC","math",127,3.9
"609720",2015,"ES","IAR/PARCC","math",48,95.8
"609725",2015,"ES","IAR/PARCC","math",83,37.3
"609734",2015,"ES","IAR/PARCC","math",117,74.4
"609746",2015,"ES","IAR/PARCC","math",164,50.6
"609755",2015,"ES","IAR/PARCC","math",89,98.9
"609772",2015,"ES","IAR/PARCC","math",516,28.1
"609773",2015,"ES","IAR/PARCC","math",184,31.5
"609774",2015,"ES","IAR/PARCC","math",219,63.9
"609777",2015,"ES","IAR/PARCC","math",176,12.5
"609779",2015,"ES","IAR/PARCC","math",873,28.9
"609780",2015,"ES","IAR/PARCC","math",377,13.3
"609781",2015,"ES","IAR/PARCC","math",115,0.9
"609782",2015,"ES","IAR/PARCC","math",258,41.5
"609786",2015,"ES","IAR/PARCC","math",161,6.8
"609788",2015,"ES","IAR/PARCC","math",147,9.5
"609789",2015,"ES","IAR/PARCC","math",402,11.2
"609790",2015,"ES","IAR/PARCC","math",326,1.8
"609791",2015,"ES","IAR/PARCC","math",284,3.9
"609792",2015,"ES","IAR/PARCC","math",582,17.4
"609793",2015,"ES","IAR/PARCC","math",335,8.4
"609794",2015,"ES","IAR/PARCC","math",167,91
"609795",2015,"ES","IAR/PARCC","math",162,21.6
"609796",2015,"ES","IAR/PARCC","math",687,51.5
"609797",2015,"ES","IAR/PARCC","math",267,31.1
"609798",2015,"ES","IAR/PARCC","math",114,34.2
"609799",2015,"ES","IAR/PARCC","math",382,58.9
"609800",2015,"ES","IAR/PARCC","math",232,8.6
"609803",2015,"ES","IAR/PARCC","math",67,79.1
"609804",2015,"ES","IAR/PARCC","math",499,27.7
"609805",2015,"ES","IAR/PARCC","math",284,11.3
"609806",2015,"ES","IAR/PARCC","math",401,8
"609807",2015,"ES","IAR/PARCC","math",392,14.3
"609808",2015,"ES","IAR/PARCC","math",359,7
"609809",2015,"ES","IAR/PARCC","math",210,14.8
"609810",2015,"ES","IAR/PARCC","math",574,35
"609811",2015,"ES","IAR/PARCC","math",145,8.3
"609812",2015,"ES","IAR/PARCC","math",125,2.4
"609813",2015,"ES","IAR/PARCC","math",110,19.1
"609815",2015,"ES","IAR/PARCC","math",374,13.4
"609817",2015,"ES","IAR/PARCC","math",418,26.6
"609818",2015,"ES","IAR/PARCC","math",582,12.9
"609819",2015,"ES","IAR/PARCC","math",186,2.7
"609820",2015,"ES","IAR/PARCC","math",260,59.6
"609821",2015,"ES","IAR/PARCC","math",369,10.6
"609826",2015,"ES","IAR/PARCC","math",554,15.3
"609827",2015,"ES","IAR/PARCC","math",352,17.3
"609828",2015,"ES","IAR/PARCC","math",162,25.9
"609829",2015,"ES","IAR/PARCC","math",280,37.9
"609830",2015,"ES","IAR/PARCC","math",351,2.3
"609832",2015,"ES","IAR/PARCC","math",289,21.8
"609833",2015,"ES","IAR/PARCC","math",151,4.6
"609834",2015,"ES","IAR/PARCC","math",503,11.7
"609835",2015,"ES","IAR/PARCC","math",528,12.9
"609836",2015,"ES","IAR/PARCC","math",483,49.7
"609837",2015,"ES","IAR/PARCC","math",345,20.9
"609839",2015,"ES","IAR/PARCC","math",327,12.5
"609842",2015,"ES","IAR/PARCC","math",655,20.5
"609844",2015,"ES","IAR/PARCC","math",228,8.3
"609845",2015,"ES","IAR/PARCC","math",227,8.8
"609848",2015,"ES","IAR/PARCC","math",115,1.7
"609849",2015,"ES","IAR/PARCC","math",130,25.4
"609850",2015,"ES","IAR/PARCC","math",392,28.3
"609851",2015,"ES","IAR/PARCC","math",204,5.9
"609852",2015,"ES","IAR/PARCC","math",282,29.4
"609853",2015,"ES","IAR/PARCC","math",272,19.5
"609854",2015,"ES","IAR/PARCC","math",260,12.3
"609855",2015,"ES","IAR/PARCC","math",122,11.5
"609856",2015,"ES","IAR/PARCC","math",368,19.6
"609857",2015,"ES","IAR/PARCC","math",345,28.7
"609859",2015,"ES","IAR/PARCC","math",684,31
"609861",2015,"ES","IAR/PARCC","math",322,27
"609862",2015,"ES","IAR/PARCC","math",284,10.2
"609863",2015,"ES","IAR/PARCC","math",169,33.1
"609864",2015,"ES","IAR/PARCC","math",78,0
"609865",2015,"ES","IAR/PARCC","math",355,9.6
"609866",2015,"ES","IAR/PARCC","math",305,55.4
"609867",2015,"ES","IAR/PARCC","math",279,12.9
"609869",2015,"ES","IAR/PARCC","math",219,5.9
"609870",2015,"ES","IAR/PARCC","math",350,17.1
"609872",2015,"ES","IAR/PARCC","math",203,32.5
"609873",2015,"ES","IAR/PARCC","math",195,4.6
"609874",2015,"ES","IAR/PARCC","math",445,38.4
"609875",2015,"ES","IAR/PARCC","math",342,14.9
"609876",2015,"ES","IAR/PARCC","math",441,16.1
"609879",2015,"ES","IAR/PARCC","math",639,26.3
"609880",2015,"ES","IAR/PARCC","math",119,88.2
"609883",2015,"ES","IAR/PARCC","math",332,14.5
"609884",2015,"ES","IAR/PARCC","math",522,31.8
"609885",2015,"ES","IAR/PARCC","math",152,3.3
"609887",2015,"ES","IAR/PARCC","math",443,26
"609888",2015,"ES","IAR/PARCC","math",122,11.5
"609891",2015,"ES","IAR/PARCC","math",166,0.6
"609893",2015,"ES","IAR/PARCC","math",411,30.2
"609894",2015,"ES","IAR/PARCC","math",266,5.3
"609895",2015,"ES","IAR/PARCC","math",217,24.4
"609896",2015,"ES","IAR/PARCC","math",36,33.3
"609897",2015,"ES","IAR/PARCC","math",271,6.3
"609898",2015,"ES","IAR/PARCC","math",708,13
"609899",2015,"ES","IAR/PARCC","math",411,53.8
"609900",2015,"ES","IAR/PARCC","math",394,4.6
"609901",2015,"ES","IAR/PARCC","math",339,58.7
"609902",2015,"ES","IAR/PARCC","math",268,6.3
"609903",2015,"ES","IAR/PARCC","math",858,13.3
"609904",2015,"ES","IAR/PARCC","math",372,9.4
"609907",2015,"ES","IAR/PARCC","math",250,21.6
"609908",2015,"ES","IAR/PARCC","math",204,9.8
"609909",2015,"ES","IAR/PARCC","math",92,12
"609910",2015,"ES","IAR/PARCC","math",732,19.5
"609912",2015,"ES","IAR/PARCC","math",304,41.1
"609917",2015,"ES","IAR/PARCC","math",202,11.9
"609918",2015,"ES","IAR/PARCC","math",323,18.9
"609919",2015,"ES","IAR/PARCC","math",250,6
"609920",2015,"ES","IAR/PARCC","math",466,11.8
"609921",2015,"ES","IAR/PARCC","math",88,11.4
"609922",2015,"ES","IAR/PARCC","math",189,8.5
"609924",2015,"ES","IAR/PARCC","math",159,8.2
"609925",2015,"ES","IAR/PARCC","math",255,11
"609926",2015,"ES","IAR/PARCC","math",217,37.8
"609927",2015,"ES","IAR/PARCC","math",172,8.7
"609928",2015,"ES","IAR/PARCC","math",223,6.3
"609929",2015,"ES","IAR/PARCC","math",213,11.7
"609930",2015,"ES","IAR/PARCC","math",269,6.7
"609933",2015,"ES","IAR/PARCC","math",184,6
"609935",2015,"ES","IAR/PARCC","math",752,11
"609937",2015,"ES","IAR/PARCC","math",522,40.4
"609938",2015,"ES","IAR/PARCC","math",1032,11.8
"609939",2015,"ES","IAR/PARCC","math",271,9.6
"609941",2015,"ES","IAR/PARCC","math",282,5.7
"609942",2015,"ES","IAR/PARCC","math",398,24.4
"609943",2015,"ES","IAR/PARCC","math",258,8.5
"609944",2015,"ES","IAR/PARCC","math",209,25.4
"609945",2015,"ES","IAR/PARCC","math",491,31.2
"609947",2015,"ES","IAR/PARCC","math",301,16.3
"609949",2015,"ES","IAR/PARCC","math",673,22.1
"609951",2015,"ES","IAR/PARCC","math",180,18.9
"609952",2015,"ES","IAR/PARCC","math",266,20.3
"609954",2015,"ES","IAR/PARCC","math",271,5.5
"609955",2015,"ES","IAR/PARCC","math",194,5.2
"609956",2015,"ES","IAR/PARCC","math",278,26.6
"609958",2015,"ES","IAR/PARCC","math",493,23.5
"609959",2015,"ES","IAR/PARCC","math",432,57.6
"609960",2015,"ES","IAR/PARCC","math",600,23.5
"609961",2015,"ES","IAR/PARCC","math",240,8.8
"609963",2015,"ES","IAR/PARCC","math",192,34.9
"609964",2015,"ES","IAR/PARCC","math",377,9
"609966",2015,"ES","IAR/PARCC","math",271,4.8
"609967",2015,"ES","IAR/PARCC","math",248,12.5
"609968",2015,"ES","IAR/PARCC","math",424,8.5
"609969",2015,"ES","IAR/PARCC","math",197,18.8
"609971",2015,"ES","IAR/PARCC","math",213,11.7
"609972",2015,"ES","IAR/PARCC","math",487,21.4
"609973",2015,"ES","IAR/PARCC","math",490,20.8
"609974",2015,"ES","IAR/PARCC","math",355,72.7
"609975",2015,"ES","IAR/PARCC","math",288,6.9
"609976",2015,"ES","IAR/PARCC","math",557,33
"609977",2015,"ES","IAR/PARCC","math",90,17.8
"609978",2015,"ES","IAR/PARCC","math",187,9.1
"609979",2015,"ES","IAR/PARCC","math",796,58.2
"609981",2015,"ES","IAR/PARCC","math",157,2.5
"609983",2015,"ES","IAR/PARCC","math",411,8.3
"609985",2015,"ES","IAR/PARCC","math",208,39.4
"609986",2015,"ES","IAR/PARCC","math",195,4.1
"609987",2015,"ES","IAR/PARCC","math",138,14.5
"609988",2015,"ES","IAR/PARCC","math",300,23.7
"609990",2015,"ES","IAR/PARCC","math",531,46.5
"609991",2015,"ES","IAR/PARCC","math",255,7.5
"609993",2015,"ES","IAR/PARCC","math",275,11.3
"609994",2015,"ES","IAR/PARCC","math",570,15.8
"609995",2015,"ES","IAR/PARCC","math",320,32.2
"609996",2015,"ES","IAR/PARCC","math",318,28.9
"609997",2015,"ES","IAR/PARCC","math",101,4
"610000",2015,"ES","IAR/PARCC","math",332,7.5
"610002",2015,"ES","IAR/PARCC","math",152,23
"610003",2015,"ES","IAR/PARCC","math",298,11.7
"610004",2015,"ES","IAR/PARCC","math",161,11.2
"610005",2015,"ES","IAR/PARCC","math",172,13.4
"610006",2015,"ES","IAR/PARCC","math",523,28.9
"610009",2015,"ES","IAR/PARCC","math",337,47.5
"610010",2015,"ES","IAR/PARCC","math",104,10.6
"610011",2015,"ES","IAR/PARCC","math",522,38.5
"610012",2015,"ES","IAR/PARCC","math",56,0
"610013",2015,"ES","IAR/PARCC","math",240,17.9
"610015",2015,"ES","IAR/PARCC","math",147,12.2
"610016",2015,"ES","IAR/PARCC","math",168,21.4
"610017",2015,"ES","IAR/PARCC","math",588,25
"610019",2015,"ES","IAR/PARCC","math",152,13.2
"610021",2015,"ES","IAR/PARCC","math",282,29.1
"610022",2015,"ES","IAR/PARCC","math",421,16.2
"610024",2015,"ES","IAR/PARCC","math",136,46.3
"610026",2015,"ES","IAR/PARCC","math",430,33.5
"610027",2015,"ES","IAR/PARCC","math",248,27
"610029",2015,"ES","IAR/PARCC","math",148,12.2
"610030",2015,"ES","IAR/PARCC","math",219,8.7
"610032",2015,"ES","IAR/PARCC","math",108,15.7
"610033",2015,"ES","IAR/PARCC","math",354,56.2
"610034",2015,"ES","IAR/PARCC","math",219,3.7
"610036",2015,"ES","IAR/PARCC","math",310,8.1
"610037",2015,"ES","IAR/PARCC","math",302,6.6
"610038",2015,"ES","IAR/PARCC","math",533,71.3
"610039",2015,"ES","IAR/PARCC","math",318,20.4
"610040",2015,"ES","IAR/PARCC","math",522,20.5
"610041",2015,"ES","IAR/PARCC","math",758,21.2
"610043",2015,"ES","IAR/PARCC","math",255,2.4
"610044",2015,"ES","IAR/PARCC","math",278,12.9
"610046",2015,"ES","IAR/PARCC","math",971,29.2
"610047",2015,"ES","IAR/PARCC","math",139,6.5
"610048",2015,"ES","IAR/PARCC","math",153,1.3
"610051",2015,"ES","IAR/PARCC","math",486,11.1
"610052",2015,"ES","IAR/PARCC","math",215,5.1
"610053",2015,"ES","IAR/PARCC","math",729,11.1
"610054",2015,"ES","IAR/PARCC","math",489,18.8
"610055",2015,"ES","IAR/PARCC","math",193,15
"610056",2015,"ES","IAR/PARCC","math",227,7.5
"610057",2015,"ES","IAR/PARCC","math",349,8.9
"610059",2015,"ES","IAR/PARCC","math",284,49.3
"610060",2015,"ES","IAR/PARCC","math",354,60.2
"610062",2015,"ES","IAR/PARCC","math",134,28.4
"610063",2015,"ES","IAR/PARCC","math",370,15.7
"610065",2015,"ES","IAR/PARCC","math",190,4.2
"610066",2015,"ES","IAR/PARCC","math",94,84
"610067",2015,"ES","IAR/PARCC","math",445,9.2
"610068",2015,"ES","IAR/PARCC","math",753,24.3
"610070",2015,"ES","IAR/PARCC","math",417,16.1
"610073",2015,"ES","IAR/PARCC","math",192,43.2
"610074",2015,"ES","IAR/PARCC","math",581,19.3
"610075",2015,"ES","IAR/PARCC","math",23,0
"610076",2015,"ES","IAR/PARCC","math",308,15.9
"610077",2015,"ES","IAR/PARCC","math",448,3.1
"610078",2015,"ES","IAR/PARCC","math",244,34
"610081",2015,"ES","IAR/PARCC","math",283,57.2
"610082",2015,"ES","IAR/PARCC","math",619,51.2
"610084",2015,"ES","IAR/PARCC","math",165,90.9
"610086",2015,"ES","IAR/PARCC","math",161,12.4
"610088",2015,"ES","IAR/PARCC","math",458,11.8
"610089",2015,"ES","IAR/PARCC","math",261,31.4
"610090",2015,"ES","IAR/PARCC","math",183,32.2
"610091",2015,"ES","IAR/PARCC","math",174,14.4
"610092",2015,"ES","IAR/PARCC","math",181,1.1
"610093",2015,"ES","IAR/PARCC","math",138,5.1
"610094",2015,"ES","IAR/PARCC","math",202,48.5
"610095",2015,"ES","IAR/PARCC","math",363,28.7
"610096",2015,"ES","IAR/PARCC","math",734,16.5
"610097",2015,"ES","IAR/PARCC","math",528,8.9
"610098",2015,"ES","IAR/PARCC","math",417,26.6
"610099",2015,"ES","IAR/PARCC","math",168,56
"610100",2015,"ES","IAR/PARCC","math",357,14
"610101",2015,"ES","IAR/PARCC","math",300,55
"610102",2015,"ES","IAR/PARCC","math",234,0.4
"610103",2015,"ES","IAR/PARCC","math",370,10
"610104",2015,"ES","IAR/PARCC","math",336,44.6
"610105",2015,"ES","IAR/PARCC","math",361,57.3
"610106",2015,"ES","IAR/PARCC","math",277,8.7
"610107",2015,"ES","IAR/PARCC","math",246,10.2
"610108",2015,"ES","IAR/PARCC","math",280,6.8
"610109",2015,"ES","IAR/PARCC","math",160,21.3
"610110",2015,"ES","IAR/PARCC","math",263,11.4
"610111",2015,"ES","IAR/PARCC","math",506,25.5
"610112",2015,"ES","IAR/PARCC","math",365,5.2
"610115",2015,"ES","IAR/PARCC","math",210,11
"610116",2015,"ES","IAR/PARCC","math",153,5.9
"610117",2015,"ES","IAR/PARCC","math",690,14.1
"610120",2015,"ES","IAR/PARCC","math",911,25.7
"610121",2015,"ES","IAR/PARCC","math",242,11.2
"610122",2015,"ES","IAR/PARCC","math",531,27.7
"610123",2015,"ES","IAR/PARCC","math",186,11.3
"610124",2015,"ES","IAR/PARCC","math",284,7.7
"610125",2015,"ES","IAR/PARCC","math",514,12.6
"610126",2015,"ES","IAR/PARCC","math",306,11.8
"610127",2015,"ES","IAR/PARCC","math",472,27.1
"610128",2015,"ES","IAR/PARCC","math",168,12.5
"610129",2015,"ES","IAR/PARCC","math",338,14.5
"610130",2015,"ES","IAR/PARCC","math",172,18
"610131",2015,"ES","IAR/PARCC","math",99,22.2
"610132",2015,"ES","IAR/PARCC","math",116,85.3
"610133",2015,"ES","IAR/PARCC","math",373,16.1
"610135",2015,"ES","IAR/PARCC","math",532,18.4
"610136",2015,"ES","IAR/PARCC","math",115,39.1
"610137",2015,"ES","IAR/PARCC","math",360,24.4
"610138",2015,"ES","IAR/PARCC","math",432,31.7
"610139",2015,"ES","IAR/PARCC","math",157,8.3
"610141",2015,"ES","IAR/PARCC","math",232,35.3
"610142",2015,"ES","IAR/PARCC","math",319,26
"610143",2015,"ES","IAR/PARCC","math",146,6.2
"610144",2015,"ES","IAR/PARCC","math",595,16.8
"610145",2015,"ES","IAR/PARCC","math",496,33.1
